Training Loss,Validation Loss
0.23141999542713165,0.3669
0.38405999541282654,0.4872
0.47151997685432434,0.6026
0.5317400097846985,0.6673
0.5868600010871887,0.6791
0.6235799789428711,0.7284
0.6524199843406677,0.7711
0.6774399876594543,0.792
0.6844399571418762,0.7823
0.702739953994751,0.7892
0.7127000093460083,0.7968
0.727180004119873,0.798
0.7079799771308899,0.8199
0.7038399577140808,0.7769
0.7272199988365173,0.8457
0.737060010433197,0.8369
0.7351999878883362,0.8303
0.7493000030517578,0.8499
0.722599983215332,0.8375
0.7351599931716919,0.8221
0.7299599647521973,0.8386
0.7352199554443359,0.8174
0.7470999956130981,0.8355
0.7298399806022644,0.843
0.7507799863815308,0.8639
0.7396199703216553,0.8702
0.7426199913024902,0.8249
0.736579954624176,0.8207
0.7570199966430664,0.8314
0.7463600039482117,0.8552
0.7536599636077881,0.8591
0.7337799668312073,0.872
0.7426599860191345,0.8656
0.767039954662323,0.8151
0.7383999824523926,0.8618
0.7565400004386902,0.8527
0.7421999573707581,0.843
0.756879985332489,0.8727
0.7612999677658081,0.8693
0.7513399720191956,0.812
0.7254999876022339,0.8335
0.7411999702453613,0.8065
0.7676799893379211,0.8605
0.7529399991035461,0.8765
0.7598599791526794,0.8289
0.7440199851989746,0.8623
0.7643599510192871,0.823
0.7584999799728394,0.8444
0.768619954586029,0.8424
0.748259961605072,0.8407
0.7669199705123901,0.8693
0.7548799514770508,0.8488
0.7648800015449524,0.8693
0.7601799964904785,0.8388
0.7529599666595459,0.873
0.7597599625587463,0.8607
0.7588399648666382,0.8388
0.7516999840736389,0.854
0.748479962348938,0.8672
0.7510799765586853,0.8612
0.7547000050544739,0.8787
0.7552799582481384,0.8623
0.7655799984931946,0.865
0.7458999752998352,0.8675
0.7601799964904785,0.861
0.7536199688911438,0.8847
0.8155799508094788,0.9317
0.8307999968528748,0.9322
0.8236199617385864,0.9342
0.8364799618721008,0.9363
0.8367799520492554,0.9395
0.8212599754333496,0.9365
0.845259964466095,0.9394
0.8387399911880493,0.938
0.8364399671554565,0.9384
0.8478999733924866,0.9389
0.8329799771308899,0.9368
0.8442399501800537,0.9422
0.825980007648468,0.9415
0.8481400012969971,0.9372
0.8536399602890015,0.9389
0.8543999791145325,0.9384
0.8301799893379211,0.939
0.8157999515533447,0.9385
0.8095799684524536,0.9411
0.8385599851608276,0.9384
0.8521599769592285,0.9378
0.8652199506759644,0.9368
0.8392599821090698,0.9389
0.842739999294281,0.9414
0.8574999570846558,0.9343
0.8441199660301208,0.9366
0.858020007610321,0.9383
0.8419199585914612,0.9344
0.8411999940872192,0.9417
0.848639965057373,0.9389
0.854200005531311,0.9371
0.8485599756240845,0.9326
0.8582199811935425,0.9344
0.8506399989128113,0.9353
0.8473199605941772,0.9338
0.8549000024795532,0.9371
0.8405199646949768,0.9321
0.8545799851417542,0.9347
0.8260599970817566,0.9295
0.8564800024032593,0.9286
0.8649799823760986,0.9365
0.8555799722671509,0.9355
0.8669599890708923,0.9347
0.8443999886512756,0.9333
0.8307200074195862,0.941
0.8292199969291687,0.9356
0.8488799929618835,0.9395
0.8516599535942078,0.9323
0.8601199984550476,0.9325
0.8372799754142761,0.9361
0.840179979801178,0.9281
0.8541399836540222,0.9246
0.8647199869155884,0.9318
0.8292199969291687,0.9306
0.8500399589538574,0.9339
0.8604599833488464,0.9312
0.8478999733924866,0.9376
0.8545799851417542,0.9316
0.8515399694442749,0.9294
0.842199981212616,0.9295
0.8487599492073059,0.9272
0.8548399806022644,0.9355
0.8375399708747864,0.9341
0.8509799838066101,0.9281
0.8309199810028076,0.929
0.8507599830627441,0.9318
0.873039960861206,0.9485
0.8658799529075623,0.9499
0.8630399703979492,0.9498
0.8591799736022949,0.9521
0.8679999709129333,0.9512
0.847059965133667,0.9509
0.8705599904060364,0.952
0.865339994430542,0.9525
0.8686599731445312,0.9525
0.8515200018882751,0.9522
0.8838599920272827,0.9526
0.8905199766159058,0.9515
0.8782999515533447,0.9516
0.8521599769592285,0.9535
0.8634999990463257,0.9532
0.8342599868774414,0.9518
0.8706600069999695,0.9537
0.8586599826812744,0.9533
0.8589199781417847,0.9532
0.8476999998092651,0.9532
0.8451799750328064,0.9536
0.8562399744987488,0.954
0.861739993095398,0.9543
0.8708399534225464,0.954
0.8801199793815613,0.9543
0.8624599575996399,0.9549
0.8649199604988098,0.9553
0.854640007019043,0.9546
0.877839982509613,0.9548
0.8829599618911743,0.9545
0.8891399502754211,0.9555
0.8759399652481079,0.9553
0.851919949054718,0.9556
0.8619399666786194,0.9548
0.8919599652290344,0.9555
0.8950999975204468,0.955
0.8639599680900574,0.9553
0.905299961566925,0.9561
0.8702399730682373,0.9556
0.9033799767494202,0.9553
0.8658599853515625,0.9569
0.8647399544715881,0.9554
0.884119987487793,0.9556
0.8748999834060669,0.9554
0.8779599666595459,0.9554
0.8592199683189392,0.9557
0.8787399530410767,0.9546
0.866919994354248,0.9546
0.8721799850463867,0.9571
0.8723199963569641,0.9571
0.8664000034332275,0.9567
0.8760599493980408,0.9565
0.8788999915122986,0.9582
0.8852599859237671,0.9569
0.8513799905776978,0.9564
0.8747999668121338,0.9566
0.8583199977874756,0.9557
0.8689799904823303,0.9569
0.864039957523346,0.9564
0.8878200054168701,0.9571
0.8646000027656555,0.958
0.8819400072097778,0.9585
0.8833400011062622,0.9577
0.8578599691390991,0.9584
0.8732999563217163,0.9567
0.8890999555587769,0.9571
0.8604599833488464,0.9586
0.8817799687385559,0.9562
