Training Loss,Validation Loss
0.4435599744319916,0.4983
0.620639979839325,0.626
0.687279999256134,0.6758
0.7246599793434143,0.6685
0.7447599768638611,0.7189
0.76173996925354,0.6877
0.7696799635887146,0.7219
0.7739399671554565,0.7381
0.7810800075531006,0.7447
0.7870399951934814,0.7482
0.7913599610328674,0.7577
0.7937600016593933,0.7697
0.7953400015830994,0.7671
0.7981999516487122,0.7484
0.798259973526001,0.7484
0.8033999800682068,0.7207
0.8025799989700317,0.758
0.8052200078964233,0.7808
0.8052799701690674,0.7902
0.8071799874305725,0.7676
0.8096599578857422,0.7606
0.810699999332428,0.7613
0.8113799691200256,0.7036
0.812999963760376,0.7292
0.8126800060272217,0.7575
0.814799964427948,0.7901
0.8136799931526184,0.7809
0.8165000081062317,0.7318
0.8157599568367004,0.7884
0.8610599637031555,0.8593
0.8707399964332581,0.8622
0.8749600052833557,0.8666
0.8807999491691589,0.8665
0.8819400072097778,0.8618
0.8834199905395508,0.8648
0.88646000623703,0.8693
0.8853199481964111,0.8722
0.8870999813079834,0.8678
0.8888199925422668,0.8622
0.8866999745368958,0.8681
0.8902599811553955,0.8717
0.8910999894142151,0.8698
0.8899999856948853,0.8651
0.8908599615097046,0.8732
0.8924599885940552,0.8627
0.8928999900817871,0.8681
0.8912000060081482,0.8676
0.8922399878501892,0.8644
0.8924799561500549,0.8635
0.8928399682044983,0.8637
0.8932399749755859,0.86
0.8936399817466736,0.8633
0.8914999961853027,0.8593
0.8940399885177612,0.8639
0.8925600051879883,0.87
0.8950600028038025,0.861
0.8928599953651428,0.8516
0.8921200037002563,0.8512
0.8923400044441223,0.8527
0.9087199568748474,0.8821
0.915120005607605,0.8829
0.9161199927330017,0.8839
0.9159999489784241,0.8827
0.9187399744987488,0.8835
0.9178799986839294,0.884
0.9171399474143982,0.8844
0.9172999858856201,0.8858
0.9175399541854858,0.8834
0.9184399843215942,0.8838
0.9175799489021301,0.8855
0.9185999631881714,0.8852
0.9183599948883057,0.8864
0.9211199879646301,0.8879
0.9192000031471252,0.8873
0.9215399622917175,0.8843
0.9199599623680115,0.8862
0.9203199744224548,0.8839
0.9204199910163879,0.8863
0.9213799834251404,0.8868
0.9219799637794495,0.8865
0.9217000007629395,0.8862
0.9202799797058105,0.8878
0.9221199750900269,0.8854
0.9215999841690063,0.8873
0.9205999970436096,0.8853
0.9220999479293823,0.8856
0.9222599864006042,0.8875
0.9221999645233154,0.885
0.9221199750900269,0.8844
0.9224199652671814,0.8884
