Training Loss,Validation Loss
0.4644799828529358,0.525
0.6377599835395813,0.703
0.7005000114440918,0.6549
0.731719970703125,0.7261
0.7464399933815002,0.628
0.759880006313324,0.7249
0.7680000066757202,0.6564
0.7760999798774719,0.7014
0.7810999751091003,0.7491
0.8255800008773804,0.8266
0.8349399566650391,0.8342
0.8412799835205078,0.8364
0.8451600074768066,0.8398
0.8472599983215332,0.841
0.8505399823188782,0.8395
0.852899968624115,0.8476
0.8529999852180481,0.844
0.8549799919128418,0.8428
0.8535799980163574,0.8515
0.8666200041770935,0.8536
0.869439959526062,0.8558
0.8692399859428406,0.8573
0.8713799715042114,0.8569
0.8707599639892578,0.8569
0.8708999752998352,0.8608
0.8713600039482117,0.8575
0.8736799955368042,0.8569
0.8711999654769897,0.8573
0.872759997844696,0.8575
0.8716599941253662,0.8579
