Training Loss,Validation Loss
0.4594999849796295,0.5946
0.6573399901390076,0.6937
0.722819983959198,0.7224
0.7575399875640869,0.7567
0.7782999873161316,0.7411
0.7907800078392029,0.7002
0.8019999861717224,0.7436
0.8085599541664124,0.775
0.8136999607086182,0.7981
0.8188199996948242,0.7894
0.819599986076355,0.7231
0.822219967842102,0.7928
0.8253999948501587,0.8014
0.8280199766159058,0.7992
0.8322199583053589,0.7983
0.8324199914932251,0.7923
0.8337000012397766,0.7459
0.8372600078582764,0.792
0.837119996547699,0.7846
0.8368600010871887,0.8296
0.837399959564209,0.8064
0.8367199897766113,0.8125
0.8402799963951111,0.7534
0.8428199887275696,0.7895
0.8416999578475952,0.7905
0.8423399925231934,0.7717
0.8419599533081055,0.8005
0.8423799872398376,0.7771
0.8437399864196777,0.809
0.8757199645042419,0.8717
0.8873399496078491,0.8745
0.8907399773597717,0.8803
0.8936799764633179,0.8806
0.8958999514579773,0.8786
0.8958799839019775,0.8787
0.8978999853134155,0.8815
0.8990799784660339,0.8815
0.8989999890327454,0.8836
0.8997399806976318,0.8849
0.9013399481773376,0.8813
0.9001799821853638,0.8826
0.901199996471405,0.88
0.8999599814414978,0.8842
0.9020199775695801,0.8837
0.9012199640274048,0.8759
0.9010999798774719,0.8773
0.9033199548721313,0.8766
0.9029799699783325,0.8752
0.9029799699783325,0.8778
0.9032999873161316,0.8757
0.9024999737739563,0.8861
0.9025599956512451,0.8727
0.9034000039100647,0.8807
0.9023000001907349,0.8826
0.9035199880599976,0.8812
0.9022199511528015,0.8835
0.9046599864959717,0.881
0.903659999370575,0.8792
0.9029799699783325,0.8843
0.9145599603652954,0.8944
0.9156799912452698,0.8952
0.9181199669837952,0.8946
0.9171800017356873,0.8945
0.9161999821662903,0.8963
0.9190999865531921,0.8944
0.9185199737548828,0.8944
0.9203799962997437,0.8939
0.9203199744224548,0.8952
0.9171199798583984,0.8963
0.9193999767303467,0.8963
0.9188199639320374,0.8954
0.920259952545166,0.8955
0.9190599918365479,0.8959
0.9217399954795837,0.8956
0.9202199578285217,0.8951
0.918459951877594,0.8945
0.9202399849891663,0.8949
0.9203999638557434,0.8954
0.9194200038909912,0.8957
0.9208999872207642,0.8952
0.9191799759864807,0.898
0.9206599593162537,0.8958
0.920259952545166,0.8985
0.9205199480056763,0.8948
0.9221400022506714,0.8957
0.9230200052261353,0.8964
0.92221999168396,0.8962
0.9218399524688721,0.8985
0.9233799576759338,0.897
0.9217000007629395,0.8959
