Training Loss,Validation Loss
0.4441399872303009,0.5141
0.6251800060272217,0.5916
0.6918599605560303,0.6939
0.729919970035553,0.637
0.7482399940490723,0.6949
0.7622999548912048,0.7069
0.7715199589729309,0.7442
0.7778599858283997,0.7526
0.7851199507713318,0.7363
0.7894600033760071,0.7776
0.7927599549293518,0.7514
0.7956199645996094,0.7788
0.7959199547767639,0.7705
0.7996199727058411,0.7768
0.8022199869155884,0.7935
0.8047399520874023,0.713
0.8041599988937378,0.7849
0.8067599534988403,0.7715
0.8086400032043457,0.794
0.8105599880218506,0.759
0.809499979019165,0.7489
0.8108199834823608,0.7583
0.8126199841499329,0.7647
0.8144599795341492,0.7261
0.8133999705314636,0.748
0.814799964427948,0.6905
0.8163399696350098,0.781
0.8172799944877625,0.6907
0.8151400089263916,0.7327
0.8181799650192261,0.7863
0.8193999528884888,0.7758
0.8186999559402466,0.7667
0.817579984664917,0.8173
0.8183799982070923,0.7875
0.8194800019264221,0.7273
0.8201999664306641,0.7583
0.8201199769973755,0.7606
0.8218399882316589,0.7745
0.8201999664306641,0.7877
0.8217399716377258,0.7302
0.819920003414154,0.7842
0.8213599920272827,0.7356
0.8211999535560608,0.7983
0.8200199604034424,0.7409
0.8222599625587463,0.7781
0.8237800002098083,0.7801
0.822380006313324,0.7335
0.8212400078773499,0.7816
0.8261199593544006,0.7604
0.8235399723052979,0.6643
0.821179986000061,0.7893
0.8238399624824524,0.7761
0.8216999769210815,0.7878
0.8240799903869629,0.7751
0.8210600018501282,0.7323
0.8223599791526794,0.7608
0.8241199851036072,0.7587
0.8241399526596069,0.8022
0.8251199722290039,0.7998
0.8251399993896484,0.7608
0.8261799812316895,0.8101
0.8268399834632874,0.7641
0.8252399563789368,0.8091
0.8277999758720398,0.7827
0.8258999586105347,0.7663
0.8273800015449524,0.802
0.8700199723243713,0.8674
0.8801599740982056,0.8668
0.8855999708175659,0.8705
0.8880400061607361,0.8783
0.89055997133255,0.8739
0.8930599689483643,0.8713
0.8936799764633179,0.8737
0.8955399990081787,0.8779
0.8960399627685547,0.8767
0.897159993648529,0.8783
0.8983599543571472,0.8831
0.8994399905204773,0.881
0.8981799483299255,0.8788
0.9010599851608276,0.8773
0.899619996547699,0.8842
0.8974999785423279,0.876
0.9015399813652039,0.8706
0.9002199769020081,0.8808
0.9017199873924255,0.8738
0.9009999632835388,0.8653
0.9015799760818481,0.8786
0.9014399647712708,0.8726
0.9011799693107605,0.8708
0.9005599617958069,0.8696
0.9008599519729614,0.8599
0.9019599556922913,0.8816
0.9003999829292297,0.8701
0.9002999663352966,0.8688
0.9013199806213379,0.847
0.9013599753379822,0.8755
0.9021399617195129,0.8626
0.9022799730300903,0.8714
0.9023999571800232,0.8669
0.9010599851608276,0.8613
0.9016799926757812,0.8699
0.8998000025749207,0.8713
0.9016799926757812,0.8705
0.9009400010108948,0.8629
0.9012999534606934,0.8715
0.9013999700546265,0.8703
0.9014999866485596,0.8588
0.9018200039863586,0.8689
0.9031800031661987,0.8555
0.9001999497413635,0.8727
0.9002400040626526,0.8673
0.9000799655914307,0.8543
0.9023199677467346,0.8612
0.8995999693870544,0.8637
0.9012999534606934,0.8716
0.9017399549484253,0.86
0.9017799496650696,0.8599
0.9027400016784668,0.868
0.9019799828529358,0.8667
0.9004999995231628,0.8726
0.902679979801178,0.8517
0.9007999897003174,0.8662
0.9029600024223328,0.8612
0.902999997138977,0.8657
0.9029600024223328,0.8611
0.9038800001144409,0.8679
0.9018399715423584,0.8541
0.9026399850845337,0.8667
0.9027999639511108,0.8432
0.9021399617195129,0.8625
0.9009199738502502,0.875
0.9016199707984924,0.8635
0.9210999608039856,0.8925
0.9253199696540833,0.8936
0.9269799590110779,0.8948
0.9299799799919128,0.8937
0.9300999641418457,0.893
0.9304800033569336,0.895
0.9301799535751343,0.8961
0.9313399791717529,0.895
0.9316200017929077,0.8966
0.931879997253418,0.8937
0.9312599897384644,0.8935
0.9343199729919434,0.8951
0.9322199821472168,0.8945
0.9330599904060364,0.8968
0.9332799911499023,0.8963
0.9333599805831909,0.8945
0.9351199865341187,0.8961
0.9350599646568298,0.8948
0.9341199994087219,0.894
0.9346599578857422,0.8972
0.9360799789428711,0.8963
0.9338600039482117,0.8953
0.9356799721717834,0.8976
0.9345799684524536,0.8976
0.9355599880218506,0.895
0.9371599555015564,0.8982
0.9335799813270569,0.8957
0.9355199933052063,0.8975
0.9361199736595154,0.8992
0.9357999563217163,0.8961
0.9367599487304688,0.897
0.9361599683761597,0.8972
0.9380199909210205,0.8962
0.9371199607849121,0.8942
0.9388599991798401,0.8962
0.9376599788665771,0.8966
0.9360399842262268,0.8981
0.9377599954605103,0.8972
0.9377599954605103,0.8962
0.9380999803543091,0.8964
0.9368000030517578,0.8984
0.9383599758148193,0.8943
0.9385599493980408,0.896
0.9372199773788452,0.8967
0.9381399750709534,0.8977
0.9382799863815308,0.896
0.9373399615287781,0.895
0.937279999256134,0.8967
0.938759982585907,0.8964
0.9377999901771545,0.8942
0.9381199479103088,0.8928
0.9381799697875977,0.8944
0.9386799931526184,0.8972
0.9386399984359741,0.8979
0.9393599629402161,0.8965
0.937720000743866,0.8965
0.939520001411438,0.8967
0.9381999969482422,0.9002
0.937720000743866,0.8989
0.9384599924087524,0.896
0.9390400052070618,0.8975
0.9386799931526184,0.8976
0.9404000043869019,0.8971
0.9382999539375305,0.8963
0.9392199516296387,0.8981
0.9396199584007263,0.8977
0.9397599697113037,0.8999
0.9388799667358398,0.8969
