Training Loss,Validation Loss
0.4399999976158142,0.638
0.6154199838638306,0.6213
0.6789000034332275,0.7496
0.7062000036239624,0.7505
0.7250799536705017,0.7753
0.7333999872207642,0.7673
0.7427200078964233,0.8043
0.7476800084114075,0.7773
0.7472599744796753,0.8044
0.7525599598884583,0.8295
0.7534199953079224,0.8176
0.7550599575042725,0.7741
0.7575199604034424,0.8245
0.7599200010299683,0.7365
0.7637400031089783,0.8229
0.7604599595069885,0.7892
0.7620199918746948,0.7761
0.7657600045204163,0.8074
0.767300009727478,0.8018
0.7675999999046326,0.7957
0.7662000060081482,0.8126
0.766539990901947,0.8121
0.7669000029563904,0.8475
0.767259955406189,0.7982
0.7643199563026428,0.8142
0.7692999839782715,0.81
0.767579972743988,0.8252
0.7663599848747253,0.8295
0.7711600065231323,0.8183
0.7693199515342712,0.7998
0.7701799869537354,0.8013
0.7712999582290649,0.8286
0.7717399597167969,0.8356
0.7712999582290649,0.8367
0.7696799635887146,0.8326
0.7732399702072144,0.8233
0.7706800103187561,0.8385
0.7714799642562866,0.8306
0.7724799513816833,0.8444
0.7719399929046631,0.7969
0.7731999754905701,0.826
0.775119960308075,0.8411
0.7723199725151062,0.8145
0.7755999565124512,0.7446
0.7735999822616577,0.7972
0.7734799981117249,0.8338
0.7732399702072144,0.8086
0.7730000019073486,0.8375
0.7744999527931213,0.8297
0.7750799655914307,0.8404
0.7732999920845032,0.8279
0.7711399793624878,0.8147
0.7759999632835388,0.8371
0.7727199792861938,0.8165
0.7750399708747864,0.7945
0.7768799662590027,0.8251
0.7763599753379822,0.8209
0.7717199921607971,0.8272
0.7723399996757507,0.8151
0.7755999565124512,0.812
0.7757999897003174,0.8347
0.7746599912643433,0.8386
0.7760999798774719,0.8081
0.7756800055503845,0.7835
0.7775399684906006,0.8305
0.7778799533843994,0.8408
0.8086000084877014,0.8815
0.8185199499130249,0.8834
0.8183199763298035,0.8887
0.8204799890518188,0.8891
0.8204399943351746,0.8875
0.8220399618148804,0.8899
0.8226999640464783,0.8916
0.8246200084686279,0.8864
0.8243599534034729,0.8872
0.8229999542236328,0.8856
0.8251399993896484,0.892
0.8241999745368958,0.8912
0.8278399705886841,0.8899
0.8278399705886841,0.8856
0.825659990310669,0.8882
0.8263799548149109,0.8859
0.8251799941062927,0.8845
0.8253200054168701,0.8948
0.8238599896430969,0.8928
0.8276000022888184,0.8892
0.8253799676895142,0.8904
0.8241999745368958,0.8896
0.8228999972343445,0.8891
0.8241199851036072,0.8889
0.8255999684333801,0.8929
0.8253200054168701,0.8929
0.8260999917984009,0.8871
0.8256999850273132,0.8884
0.8268599510192871,0.8912
0.8258399963378906,0.883
0.8254199624061584,0.8879
0.826200008392334,0.8879
0.8235200047492981,0.8873
0.8265599608421326,0.8883
0.8233399987220764,0.8882
0.8259599804878235,0.8869
0.8237999677658081,0.8935
0.8233799934387207,0.8924
0.8232199549674988,0.8916
0.8233199715614319,0.8834
0.8250799775123596,0.8814
0.822659969329834,0.8898
0.8224200010299683,0.8896
0.8247199654579163,0.8831
0.8246399760246277,0.8863
0.821399986743927,0.8888
0.8226400017738342,0.8866
0.8238999843597412,0.8801
0.8226799964904785,0.8823
0.82396000623703,0.8889
0.8235999941825867,0.8891
0.8241399526596069,0.8884
0.8240000009536743,0.89
0.8241399526596069,0.8863
0.8242999911308289,0.8842
0.8235200047492981,0.8884
0.820859968662262,0.886
0.8224200010299683,0.8846
0.822119951248169,0.8879
0.8242999911308289,0.8844
0.8223199844360352,0.8836
0.8217200040817261,0.8902
0.8208000063896179,0.8864
0.8232399821281433,0.8775
0.824400007724762,0.888
0.8238399624824524,0.8903
0.8347599506378174,0.8973
0.8378399610519409,0.9018
0.8393799662590027,0.9003
0.8408399820327759,0.9004
0.8395599722862244,0.8986
0.8380399942398071,0.902
0.8399399518966675,0.9009
0.8408599495887756,0.9021
0.8403599858283997,0.9006
0.8393799662590027,0.9011
0.8395199775695801,0.902
0.8398399949073792,0.9011
0.8403199911117554,0.9004
0.8426799774169922,0.9005
0.841759979724884,0.899
0.840719997882843,0.9029
0.842799961566925,0.9005
0.8422600030899048,0.9027
0.8396199941635132,0.9005
0.8412799835205078,0.9009
0.8391199707984924,0.9022
0.8422200083732605,0.9017
0.8413400053977966,0.9036
0.8414599895477295,0.9006
0.8446399569511414,0.9012
0.843239963054657,0.9013
0.8404600024223328,0.9031
0.8410199880599976,0.8989
0.8405399918556213,0.9037
0.8395199775695801,0.9019
0.8422399759292603,0.9012
0.841159999370575,0.9032
0.8418599963188171,0.9028
0.8415199518203735,0.9007
0.8410199880599976,0.9016
0.8406999707221985,0.9024
0.8417999744415283,0.9012
0.8420400023460388,0.901
0.8408199548721313,0.9004
0.8425999879837036,0.9034
0.8413599729537964,0.9026
0.8456199765205383,0.9021
0.8415600061416626,0.9013
0.8412599563598633,0.903
0.8409000039100647,0.9021
0.8437399864196777,0.9
0.8436200022697449,0.8989
0.8424999713897705,0.9021
0.8427000045776367,0.9009
0.8419399857521057,0.9033
0.843459963798523,0.9028
0.8403599858283997,0.9007
0.8433199524879456,0.9024
0.8458399772644043,0.9015
0.8436999917030334,0.8997
0.8451799750328064,0.9002
0.8421399593353271,0.9015
0.8431999683380127,0.9018
0.8400200009346008,0.9013
0.8420999646186829,0.9005
0.8419199585914612,0.9018
0.8425399661064148,0.9024
0.8438000082969666,0.9034
0.8418399691581726,0.9019
0.838979959487915,0.9026
0.843459963798523,0.9021
0.8424199819564819,0.9008
0.8429799675941467,0.9029
