Training Loss,Validation Loss
0.4639599919319153,0.57
0.666920006275177,0.6897
0.7358799576759338,0.7195
0.766979992389679,0.7467
0.7851399779319763,0.7804
0.7950199842453003,0.7767
0.806439995765686,0.8012
0.810479998588562,0.6506
0.8160600066184998,0.7964
0.8179000020027161,0.7781
0.8243399858474731,0.7497
0.8269999623298645,0.718
0.8300399780273438,0.805
0.8318399786949158,0.735
0.8316999673843384,0.799
0.8324599862098694,0.7917
0.8356599807739258,0.7996
0.8365799784660339,0.8188
0.8363199830055237,0.7514
0.8382799625396729,0.6494
0.8381999731063843,0.7844
0.8400399684906006,0.7689
0.8396999835968018,0.7823
0.8436200022697449,0.7745
0.8423799872398376,0.7655
0.8436200022697449,0.7122
0.8435800075531006,0.8166
0.8429200053215027,0.8296
0.8443599939346313,0.823
0.8792399764060974,0.8767
0.8903599977493286,0.8806
0.891319990158081,0.8794
0.8951199650764465,0.8779
0.894059956073761,0.8812
0.8968799710273743,0.8836
0.8983199596405029,0.8852
0.8983599543571472,0.8819
0.9012799859046936,0.882
0.9015599489212036,0.8806
0.9010999798774719,0.8811
0.9029399752616882,0.8854
0.9020400047302246,0.8874
0.9037999510765076,0.8861
0.9023999571800232,0.8842
0.903439998626709,0.8871
0.9053399562835693,0.8824
0.9031599760055542,0.8888
0.9048799872398376,0.887
0.9035199880599976,0.8842
0.90447998046875,0.886
0.9048199653625488,0.8883
0.9056199789047241,0.8832
0.9038599729537964,0.8767
0.9035999774932861,0.8885
0.9045599699020386,0.8821
0.9053399562835693,0.8835
0.906059980392456,0.8715
0.9061200022697449,0.8726
0.9054799675941467,0.8797
0.914139986038208,0.8967
0.9162600040435791,0.8965
0.9172799587249756,0.8969
0.9174399971961975,0.8985
0.9191199541091919,0.8995
0.9170999526977539,0.8967
0.9189199805259705,0.8976
0.9209199547767639,0.8996
0.9186599850654602,0.8975
0.9200399518013,0.8984
0.9194799661636353,0.8969
0.918179988861084,0.8982
0.9203400015830994,0.8981
0.9203799962997437,0.898
0.9209599494934082,0.8974
0.921239972114563,0.8984
0.9196599721908569,0.8973
0.922059953212738,0.8983
0.9194999933242798,0.8988
0.9211999773979187,0.8998
0.9221999645233154,0.9002
0.9218399524688721,0.8985
0.9219200015068054,0.8984
0.9218199849128723,0.8998
0.9212999939918518,0.8986
0.9223999977111816,0.8984
0.9231199622154236,0.9016
0.922279953956604,0.9001
0.9209599494934082,0.9013
0.9226999878883362,0.8989
0.9217599630355835,0.9006
