Training Loss,Validation Loss
0.4556199908256531,0.5703
0.6561200022697449,0.5807
0.7255600094795227,0.6674
0.7598599791526794,0.7507
0.7826399803161621,0.7317
0.7902399897575378,0.6981
0.8007000088691711,0.7536
0.8086199760437012,0.7816
0.8142199516296387,0.7941
0.8170199990272522,0.7774
0.8196199536323547,0.6991
0.8233399987220764,0.7503
0.825279951095581,0.7376
0.8264999985694885,0.741
0.831059992313385,0.7699
0.8320599794387817,0.7297
0.8329399824142456,0.7683
0.834119975566864,0.8022
0.8365799784660339,0.7942
0.834879994392395,0.8139
0.8374199867248535,0.8299
0.8375399708747864,0.7766
0.8390600085258484,0.8016
0.842739999294281,0.8023
0.8416599631309509,0.7926
0.8420199751853943,0.8169
0.8414599895477295,0.8091
0.8431199789047241,0.7967
0.8433399796485901,0.832
0.8759999871253967,0.8756
0.8862599730491638,0.8769
0.8903599977493286,0.8779
0.8913599848747253,0.8822
0.8939999938011169,0.8804
0.8942399621009827,0.8808
0.8964200019836426,0.8836
0.8959800004959106,0.8809
0.8980000019073486,0.8865
0.8971399664878845,0.8882
0.900119960308075,0.8804
0.8998799920082092,0.8858
0.8999199867248535,0.8877
0.9008599519729614,0.8859
0.9018200039863586,0.8873
0.9016199707984924,0.8885
0.9018399715423584,0.8872
0.9025799632072449,0.8868
0.9039999842643738,0.8879
0.9021399617195129,0.8766
0.901639997959137,0.8818
0.9026399850845337,0.8852
0.9021399617195129,0.881
0.9010999798774719,0.8852
0.9019599556922913,0.8795
0.901919960975647,0.8872
0.9018200039863586,0.8859
0.9045799970626831,0.883
0.903219997882843,0.8869
0.9031599760055542,0.8844
0.9131999611854553,0.8976
0.9156000018119812,0.8972
0.9152999520301819,0.8978
0.9159199595451355,0.8987
0.9152799844741821,0.8987
0.9177599549293518,0.8999
0.916659951210022,0.8998
0.9182999730110168,0.8992
0.918459951877594,0.8989
0.9173599481582642,0.9008
0.9192999601364136,0.899
0.9183399677276611,0.8999
0.9182800054550171,0.8985
0.9182999730110168,0.899
0.9185199737548828,0.9019
0.9192599654197693,0.9019
0.9199000000953674,0.9019
0.9186199903488159,0.9015
0.9198399782180786,0.9009
0.9195999503135681,0.9001
0.9200399518013,0.8997
0.9203999638557434,0.9012
0.9200999736785889,0.9013
0.9196199774742126,0.9006
0.9202799797058105,0.9025
0.9205399751663208,0.9003
0.9213399887084961,0.901
0.9200199842453003,0.9012
0.9197999835014343,0.9024
0.9206799864768982,0.8981
0.9205199480056763,0.9007
