Training Loss,Validation Loss
0.4664599895477295,0.5714
0.6266799569129944,0.6207
0.6868999600410461,0.6989
0.7203399538993835,0.7022
0.7392999529838562,0.6973
0.7545799612998962,0.7075
0.7640599608421326,0.733
0.7690399885177612,0.7278
0.7734799981117249,0.7569
0.776919960975647,0.7634
0.7832799553871155,0.768
0.7857599854469299,0.7772
0.7862399816513062,0.7742
0.790340006351471,0.7842
0.7932199835777283,0.7662
0.7936199903488159,0.7638
0.794160008430481,0.7788
0.7969599962234497,0.7825
0.7961799502372742,0.7383
0.7995799779891968,0.7765
0.7988599538803101,0.7803
0.7987799644470215,0.7855
0.8020399808883667,0.7924
0.8022199869155884,0.758
0.8013399839401245,0.7957
0.8007999658584595,0.7655
0.8059200048446655,0.7577
0.8046000003814697,0.7682
0.8037799596786499,0.7708
0.8485199809074402,0.8556
0.8596799969673157,0.8582
0.8649199604988098,0.8616
0.8671599626541138,0.8595
0.8676999807357788,0.8614
0.8690199851989746,0.8627
0.8717399835586548,0.8587
0.8722400069236755,0.869
0.873420000076294,0.8612
0.8736400008201599,0.8658
0.8741799592971802,0.8658
0.8736000061035156,0.8683
0.8741399645805359,0.8595
0.876259982585907,0.8642
0.8751599788665771,0.862
0.875819981098175,0.8703
0.8762999773025513,0.8584
0.8760799765586853,0.8621
0.8761599659919739,0.8572
0.8761799931526184,0.8633
0.8762399554252625,0.8634
0.8745799660682678,0.8659
0.8779199719429016,0.8566
0.8758599758148193,0.8504
0.8762799501419067,0.8635
0.8748799562454224,0.8621
0.8761000037193298,0.8671
0.8753599524497986,0.8635
0.8776800036430359,0.8588
0.8766399621963501,0.8595
0.8898199796676636,0.8796
0.8979799747467041,0.8785
0.8991400003433228,0.8797
0.897879958152771,0.8809
0.8979199528694153,0.8806
0.8978999853134155,0.8798
0.8992599844932556,0.8794
0.8988199830055237,0.881
0.8981399536132812,0.8804
0.8983399868011475,0.8789
0.8997799754142761,0.8772
0.8992199897766113,0.8824
0.8996399641036987,0.8819
0.9013999700546265,0.8817
0.9000799655914307,0.8804
0.9004199504852295,0.8823
0.9005199670791626,0.8822
0.9015199542045593,0.8828
0.9005199670791626,0.8799
0.9013199806213379,0.8841
0.902239978313446,0.8818
0.9010999798774719,0.8832
0.9011199474334717,0.881
0.9027400016784668,0.8803
0.9016599655151367,0.8813
0.9029399752616882,0.8802
0.9022199511528015,0.881
0.9012799859046936,0.8822
0.9035199880599976,0.8795
0.9035799503326416,0.8831
0.9030999541282654,0.8846
