Training Loss,Validation Loss
0.48037999868392944,0.5934
0.6490399837493896,0.68
0.7016800045967102,0.7132
0.7319599986076355,0.7368
0.7503799796104431,0.7448
0.7598999738693237,0.7271
0.772059977054596,0.6979
0.7766599655151367,0.7527
0.7814799547195435,0.7095
0.7852599620819092,0.7418
0.7869399785995483,0.7463
0.792739987373352,0.7525
0.7949999570846558,0.7771
0.7977399826049805,0.6913
0.7976799607276917,0.7392
0.8018400073051453,0.7675
0.8017199635505676,0.7817
0.804419994354248,0.8059
0.8056199550628662,0.7482
0.8072599768638611,0.7529
0.8078399896621704,0.8006
0.8064799904823303,0.7498
0.8089999556541443,0.7371
0.8090599775314331,0.79
0.8096599578857422,0.6986
0.8104000091552734,0.7894
0.8094399571418762,0.8068
0.8121999502182007,0.7585
0.8118000030517578,0.7855
0.8478399515151978,0.8493
0.8566399812698364,0.8524
0.85999995470047,0.8518
0.8614999651908875,0.8543
0.8648399710655212,0.8522
0.8648799657821655,0.852
0.8664799928665161,0.8511
0.8677999973297119,0.8534
0.8678399920463562,0.8569
0.8686999678611755,0.8532
0.8680199980735779,0.8604
0.8679599761962891,0.8551
0.8674599528312683,0.855
0.8700199723243713,0.8519
0.870639979839325,0.857
0.8695399761199951,0.852
0.8697399497032166,0.8534
0.869379997253418,0.8511
0.8699599504470825,0.8569
0.8721399903297424,0.8569
0.8716199994087219,0.8533
0.8710999488830566,0.8535
0.871399998664856,0.8601
0.8707999587059021,0.8541
0.8713199496269226,0.8459
0.8694799542427063,0.8498
0.8707599639892578,0.8587
0.8718400001525879,0.8454
0.8726599812507629,0.847
0.872979998588562,0.853
0.8823599815368652,0.8648
0.8883999586105347,0.8721
0.8880999684333801,0.8716
0.8894999623298645,0.8735
0.8891599774360657,0.8725
0.8889999985694885,0.8734
0.8891599774360657,0.8741
0.8904999494552612,0.8706
0.8900799751281738,0.872
0.890239953994751,0.8748
0.8902799487113953,0.8706
0.8915999531745911,0.8733
0.8887199759483337,0.8741
0.8919599652290344,0.8727
0.8906399607658386,0.8716
0.8917399644851685,0.8742
0.8926199674606323,0.8738
0.8914799690246582,0.8753
0.8924799561500549,0.8737
0.8904399871826172,0.8721
0.8933999538421631,0.8718
0.8918399810791016,0.8728
0.8916199803352356,0.8736
0.892259955406189,0.8747
0.8929399847984314,0.8758
0.8929799795150757,0.8757
0.8926799893379211,0.8726
