Training Loss,Validation Loss
0.178739994764328,0.3225
0.3363199830055237,0.4254
0.44113999605178833,0.5842
0.5269399881362915,0.5808
0.597819983959198,0.7142
0.598039984703064,0.7586
0.6526600122451782,0.7286
0.6694999933242798,0.7679
0.6707599759101868,0.7572
0.6663199663162231,0.6943
0.667140007019043,0.7672
0.705299973487854,0.8176
0.694159984588623,0.8125
0.6819199919700623,0.812
0.707099974155426,0.7912
0.6962999701499939,0.8094
0.7039399743080139,0.8211
0.6972399950027466,0.789
0.700980007648468,0.83
0.7118600010871887,0.8151
0.7087799906730652,0.8113
0.7158600091934204,0.8078
0.7138400077819824,0.8276
0.7150999903678894,0.8385
0.7154399752616882,0.8173
0.722819983959198,0.8185
0.7206599712371826,0.8018
0.7123799920082092,0.8479
0.7099199891090393,0.8298
0.7221199870109558,0.8419
0.7125399708747864,0.8462
0.7325199842453003,0.8266
0.7447400093078613,0.8219
0.7048999667167664,0.831
0.7241399884223938,0.8468
0.703819990158081,0.8539
0.7389000058174133,0.7931
0.703000009059906,0.8398
0.7337999939918518,0.8359
0.7060199975967407,0.846
0.7371599674224854,0.8278
0.7204200029373169,0.8348
0.7461000084877014,0.8552
0.7118200063705444,0.8267
0.7017999887466431,0.8435
0.7486599683761597,0.8345
0.7209999561309814,0.8496
0.7405399680137634,0.8324
0.7434799671173096,0.8384
0.7176799774169922,0.8364
0.735040009021759,0.8473
0.7403799891471863,0.7899
0.7249599695205688,0.8341
0.7316399812698364,0.8275
0.7188000082969666,0.8318
0.7293799519538879,0.8619
0.7248799800872803,0.8348
0.7400999665260315,0.8328
0.7106199860572815,0.8217
0.7219399809837341,0.8221
0.7179399728775024,0.8516
0.7419599890708923,0.8363
0.7186399698257446,0.8275
0.7109599709510803,0.8557
0.7252599596977234,0.8354
0.7190600037574768,0.8486
0.7651000022888184,0.9052
0.7865599989891052,0.9148
0.7884399890899658,0.9109
0.8007599711418152,0.9132
0.7945199608802795,0.9156
0.8000999689102173,0.9115
0.792419970035553,0.9146
0.8137399554252625,0.9155
0.8118599653244019,0.9225
0.792419970035553,0.9163
0.8112399578094482,0.9134
0.8197199702262878,0.9216
0.8138599991798401,0.916
0.7932199835777283,0.9184
0.8029599785804749,0.9106
0.8110399842262268,0.9118
0.8160799741744995,0.9119
0.8189799785614014,0.9166
0.8144999742507935,0.919
0.8047800064086914,0.9162
0.8101199865341187,0.9162
0.8297399878501892,0.9122
0.8305999636650085,0.9165
0.82041996717453,0.9112
0.8203199505805969,0.9128
0.8014400005340576,0.9132
0.8004199862480164,0.906
0.8000800013542175,0.9107
0.8128399848937988,0.9094
0.8066399693489075,0.915
0.8032599687576294,0.9099
0.8124399781227112,0.9099
0.7755599617958069,0.906
0.8229999542236328,0.9096
0.8094799518585205,0.9102
0.8137799501419067,0.9111
0.8231599926948547,0.912
0.8166799545288086,0.9107
0.8049399852752686,0.915
0.8067399859428406,0.9106
0.7890599966049194,0.91
0.804639995098114,0.9164
0.8118799924850464,0.9067
0.8074199557304382,0.9105
0.8026399612426758,0.9134
0.8534999489784241,0.9128
0.8018999695777893,0.9121
0.8095200061798096,0.9031
0.8242799639701843,0.913
0.8114199638366699,0.903
0.8135199546813965,0.9138
0.8025799989700317,0.9104
0.8324199914932251,0.9062
0.8025799989700317,0.911
0.8079599738121033,0.8995
0.8306999802589417,0.902
0.7947199940681458,0.9059
0.7810999751091003,0.9149
0.8130999803543091,0.9063
0.7924000024795532,0.9058
0.8208799958229065,0.9061
0.811739981174469,0.9073
0.7883599996566772,0.9014
0.8176800012588501,0.9139
0.8148799538612366,0.9145
0.810259997844696,0.9111
0.8107399940490723,0.9251
0.8513199687004089,0.924
0.8506399989128113,0.928
0.8154199719429016,0.9273
0.8651799559593201,0.9285
0.8541799783706665,0.929
0.8481199741363525,0.928
0.8614199757575989,0.931
0.8396199941635132,0.9308
0.8613799810409546,0.9278
0.8449400067329407,0.9298
0.8465399742126465,0.9306
0.8455999493598938,0.9315
0.8604999780654907,0.9294
0.8451399803161621,0.9288
0.8361999988555908,0.9295
0.8349199891090393,0.9299
0.8567599654197693,0.9309
0.8337999582290649,0.9309
0.8533999919891357,0.9308
0.8563599586486816,0.9299
0.8587599992752075,0.9303
0.8379799723625183,0.9311
0.8257799744606018,0.9306
0.8691399693489075,0.9311
0.8211599588394165,0.9321
0.8213199973106384,0.9302
0.8212199807167053,0.9309
0.8440999984741211,0.931
0.8369399905204773,0.9311
0.8388599753379822,0.9289
0.8573600053787231,0.9302
0.8253200054168701,0.9308
0.8412799835205078,0.9301
0.8470399975776672,0.9285
0.8335399627685547,0.9297
0.8243199586868286,0.9303
0.8341400027275085,0.9292
0.8634199500083923,0.931
0.8520999550819397,0.9296
0.8152599930763245,0.9314
0.8452199697494507,0.93
0.8540599942207336,0.9303
0.843779981136322,0.9288
0.8399399518966675,0.9299
0.8533999919891357,0.9294
0.8320800065994263,0.9301
0.8250599503517151,0.931
0.8605599999427795,0.9308
0.8246399760246277,0.9297
0.8583199977874756,0.9288
0.8339399695396423,0.9318
0.8458799719810486,0.9306
0.857699990272522,0.9281
0.862339973449707,0.9306
0.8384999632835388,0.9308
0.8711999654769897,0.9314
0.8393599987030029,0.9306
0.8385999798774719,0.9274
0.8388999700546265,0.9302
0.8372600078582764,0.9321
0.8342999815940857,0.9313
0.8393799662590027,0.9297
0.8400799632072449,0.9306
0.848580002784729,0.9311
0.8345399498939514,0.9296
0.8522399663925171,0.9301
0.8323000073432922,0.9313
