Training Loss,Validation Loss
0.4735199809074402,0.5134
0.6401000022888184,0.6692
0.6987999677658081,0.7204
0.728879988193512,0.6812
0.7486000061035156,0.7143
0.760159969329834,0.6566
0.7680599689483643,0.7244
0.774179995059967,0.7309
0.7809799909591675,0.7033
0.7862399816513062,0.7429
0.790399968624115,0.7136
0.7929799556732178,0.764
0.793940007686615,0.7223
0.7974799871444702,0.7159
0.7984799742698669,0.7002
0.8004199862480164,0.6959
0.8040800094604492,0.7291
0.8066399693489075,0.7724
0.8038600087165833,0.5939
0.8066399693489075,0.7767
0.8062199950218201,0.7394
0.8065800070762634,0.7439
0.8092799782752991,0.6952
0.8091199994087219,0.7253
0.8081600069999695,0.7318
0.8128199577331543,0.7525
0.8122999668121338,0.7645
0.811959981918335,0.7349
0.8126800060272217,0.7431
0.8555799722671509,0.854
0.8658199906349182,0.859
0.8700399994850159,0.8612
0.873420000076294,0.8563
0.8754000067710876,0.8614
0.8778599500656128,0.8599
0.8793399930000305,0.8611
0.8786799907684326,0.8593
0.8819999694824219,0.8639
0.8813799619674683,0.8638
0.8802599906921387,0.8633
0.8825599551200867,0.8641
0.8842200040817261,0.8622
0.8842999935150146,0.8619
0.8836399912834167,0.8684
0.8844999670982361,0.8616
0.8862800002098083,0.8495
0.8866399526596069,0.8675
0.886419951915741,0.8531
0.8851000070571899,0.8613
0.8851400017738342,0.855
0.8843799829483032,0.8592
0.8862999677658081,0.8484
0.8861199617385864,0.8579
0.8853399753570557,0.8553
0.8854799866676331,0.8629
0.8864399790763855,0.8596
0.886680006980896,0.8473
0.8852799534797668,0.8534
0.8869400024414062,0.8548
0.9001599550247192,0.8783
0.9084999561309814,0.8785
0.9064799547195435,0.8788
0.90829998254776,0.879
0.9085599780082703,0.8803
0.908840000629425,0.8787
0.9093799591064453,0.88
0.9103800058364868,0.8789
0.9087799787521362,0.8806
0.910539984703064,0.8796
0.910319983959198,0.8814
0.9109799861907959,0.8794
0.9113199710845947,0.8796
0.91211998462677,0.8797
0.9131399989128113,0.8785
0.9114599823951721,0.88
0.9100599884986877,0.8788
0.9106799960136414,0.8813
0.9114399552345276,0.8812
0.9108399748802185,0.8811
0.9145599603652954,0.8797
0.911899983882904,0.8819
0.9133999943733215,0.8806
0.9123199582099915,0.8796
0.9129999876022339,0.8823
0.9140399694442749,0.8798
0.9144600033760071,0.882
0.9138000011444092,0.8828
0.9137600064277649,0.8815
0.9120000004768372,0.8804
0.912839949131012,0.882
